0;-147433.06;-160667.23;13234.179;297.71158;-534.36217;240000;-147433.06;99.490891
1;-147620.61;-160921.01;13300.398;299.20122;-583.06323;240000;-147433.06;99.451917
2;-147600.29;-161000.74;13400.456;301.45209;-607.26982;240000;-147433.06;99.428622
3;-147660.53;-161074.62;13414.095;301.75892;-625.94552;240000;-147433.06;99.439549
4;-147811.12;-161156.74;13345.612;300.21835;-654.80715;240000;-147433.06;99.459937
5;-147929.05;-161225.1;13296.052;299.10346;-674.03396;240000;-147433.06;99.427965
6;-148032.67;-161294.58;13261.903;298.33527;-690.37387;240000;-147433.06;99.435933
7;-147999.37;-161365.42;13366.043;300.67795;-722.63465;240000;-147433.06;99.433097
8;-148089.01;-161443.51;13354.505;300.41841;-743.59224;240000;-147433.06;99.378856
9;-148230.55;-161507.8;13277.252;298.68056;-742.62381;240000;-147433.06;99.395748
10;-148190.57;-161582.55;13391.982;301.26146;-793.59873;240000;-147433.06;99.34939
11;-148370.92;-161648.14;13277.214;298.6797;-807.62233;240000;-147433.06;99.362369
12;-148361.87;-161710.7;13348.828;300.29069;-834.49309;240000;-147433.06;99.387048
13;-148411.57;-161765.58;13354.004;300.40713;-855.50735;240000;-147433.06;99.419126
14;-148499.89;-161826.15;13326.26;299.78301;-849.97685;240000;-147433.06;99.451951
15;-148481.31;-161897.8;13416.498;301.81298;-867.75934;240000;-147433.06;99.434568
16;-148618.68;-161960.19;13341.517;300.12623;-899.51939;240000;-147433.06;99.394367
17;-148580.29;-162004.5;13424.212;301.9865;-914.05457;240000;-147433.06;99.460857
18;-148743.33;-162070.32;13326.988;299.79938;-940.21265;240000;-147433.06;99.48848
19;-148853.66;-162139.91;13286.25;298.88295;-964.53129;240000;-147433.06;99.477475
20;-148789.97;-162211.18;13421.214;301.91906;-984.8041;240000;-147433.06;99.483158
21;-148919.19;-162274.27;13355.076;300.43125;-1013.7836;240000;-147433.06;99.470007
22;-149049.75;-162343.59;13293.843;299.05377;-1027.278;240000;-147433.06;99.48894
23;-149098.23;-162409.72;13311.498;299.45094;-1045.1982;240000;-147433.06;99.457534
24;-149183.86;-162466.91;13283.046;298.81088;-1069.6248;240000;-147433.06;99.455411
25;-149168.19;-162521.8;13353.609;300.39826;-1077.255;240000;-147433.06;99.423216
26;-149161.18;-162586.18;13425.003;302.00431;-1110.8913;240000;-147433.06;99.399237
27;-149320.11;-162657.14;13337.034;300.02539;-1142.8727;240000;-147433.06;99.349586
28;-149397.31;-162718.3;13320.988;299.66441;-1146.2726;240000;-147433.06;99.339862
29;-149380.13;-162774.15;13394.023;301.30738;-1164.4492;240000;-147433.06;99.358903
30;-149442.51;-162839.03;13396.521;301.36357;-1215.976;240000;-147433.06;99.301115
31;-149611.95;-162913.63;13301.68;299.23006;-1210.5048;240000;-147433.06;99.316911
32;-149598.51;-162965.52;13367.009;300.69969;-1208.9384;240000;-147433.06;99.277476
33;-149618.69;-163037.78;13419.082;301.8711;-1250.224;240000;-147433.06;99.224077
34;-149687.43;-163100.56;13413.132;301.73725;-1263.6579;240000;-147433.06;99.212802
35;-149831.93;-163161.62;13329.682;299.85998;-1310.9927;240000;-147433.06;99.181461
